Energy,Mean Intensity,ROI,Normalized Mean Intensity,pre_edge_line,post_edge_line,mu
293.5,0.36200476,c,0.9212492470357735,0.17055181158122745,0.37873224346979323,0.36200475692749023
294.0,0.36001426,c,0.9167221326175286,0.16974555607373015,0.3777033529791225,0.36001425981521606
294.5,0.3510238,c,0.879240104974679,0.1689393005662329,0.3766744624884519,0.35102379322052
295.0,0.3431762,c,0.8471385056881692,0.1681330450587356,0.37564557199778126,0.3431761860847473
295.5,0.34806427,c,0.8749948409320121,0.16732678955123836,0.3746166815071106,0.34806427359580994
296.0,0.3624786,c,0.9476994906445975,0.16652053404374112,0.37358779101643996,0.3624786138534546
296.5,0.37455472,c,1.0093960656731908,0.16571427853624382,0.37255890052576934,0.37455472350120544
297.0,0.39264047,c,1.0993852081904658,0.16490802302874658,0.37153001003509867,0.39264047145843506
297.5,0.3892738,c,1.088379215076833,0.16410176752124933,0.3705011195444281,0.3892737925052643
298.0,0.37887856,c,1.0442837559380929,0.16329551201375203,0.3694722290537573,0.37887856364250183
298.5,0.37082142,c,1.0111956699567508,0.1624892565062548,0.3684433385630867,0.37082141637802124
299.0,0.36624524,c,0.9944955257944671,0.1616830009987575,0.36741444807241597,0.36624523997306824
299.5,0.38567382,c,1.0908065453556541,0.16087674549126024,0.3663855575817454,0.3856738209724426
300.0,0.38630712,c,1.0986319111838931,0.160070489983763,0.3653566670910747,0.38630712032318115
